id_vente,date,id_client,id_produit,id_canal,quantite,prix_unitaire,remise_pct,montant,statut
VNT045533,2022-04-29,CLT07822,PRD0366,CH06,2,426.69,10,768.04,livré
VNT045534,2022-11-21,CLT09320,PRD0131,CH06,5,126.93,0,634.65,livré
VNT045535,2022-03-27,CLT00924,PRD0073,CH09,2,672.94,5,1278.59,livré
VNT045536,2023-12-27,CLT10347,PRD0359,CH05,1,613.74,0,613.74,livré
VNT045537,2024-10-04,CLT10877,PRD0135,CH03,1,78.52,0,78.52,livré
VNT045538,2022-01-01,CLT09355,PRD0090,CH08,6,490.88,0,2945.28,livré
VNT045539,2024-06-28,CLT06596,PRD0092,CH05,2,262.1,0,524.2,livré
VNT045540,2024-12-18,CLT05123,PRD0284,CH01,6,58.52,5,333.56,annulé
VNT045541,2023-09-19,CLT10023,PRD0012,CH04,1,3807.89,0,3807.89,livré
VNT045542,2023-10-19,CLT04892,PRD0271,CH01,1,489.85,10,440.87,livré
VNT045543,2023-10-25,CLT07556,PRD0336,CH08,2,232.74,0,465.48,livré
VNT045544,2022-09-21,CLT00065,PRD0173,CH01,1,460.96,5,437.91,livré
VNT045545,2024-12-28,CLT09945,PRD0115,CH05,5,184.11,10,828.5,livré
VNT045546,2022-06-30,CLT01135,PRD0136,CH05,2,166.11,0,332.22,annulé
VNT045547,2024-03-08,CLT04739,PRD0121,CH04,3,197.35,0,592.05,livré
VNT045548,2022-07-13,CLT01483,PRD0106,CH02,1,103.69,20,82.95,livré
VNT045549,2023-09-17,CLT01875,PRD0203,CH03,3,2097.04,0,6291.12,livré
VNT045550,2024-11-30,CLT01975,PRD0298,CH04,2,364.88,0,729.76,livré
VNT045551,2023-08-26,CLT06796,PRD0176,CH02,6,1025.45,0,6152.7,livré
VNT045552,2024-05-20,CLT09445,PRD0091,CH01,3,260.51,0,781.53,livré
VNT045553,2023-08-28,CLT05426,PRD0188,CH06,2,83.26,0,166.52,livré
VNT045554,2024-12-14,CLT06227,PRD0031,CH02,1,3626.83,0,3626.83,livré
VNT045555,2024-07-22,CLT04668,PRD0280,CH04,1,122.94,15,104.5,livré
VNT045556,2023-10-23,CLT02768,PRD0118,CH04,3,100.96,0,302.88,en_cours
VNT045557,2024-02-10,CLT10526,PRD0335,CH05,4,205.75,5,781.85,livré
VNT045558,2022-04-10,CLT03601,PRD0389,CH04,2,412.79,0,825.58,livré
VNT045559,2024-11-13,CLT09808,PRD0240,CH07,1,1628.47,15,1384.2,livré
VNT045560,2024-09-04,CLT05477,PRD0265,CH03,1,406.6,5,386.27,livré
VNT045561,2022-07-27,CLT10915,PRD0039,CH04,6,2417.32,10,13053.53,en_cours
VNT045562,2024-08-12,CLT10095,PRD0019,CH05,2,2842.14,0,5684.28,livré
VNT045563,2023-03-15,CLT01964,PRD0224,CH05,1,2121.95,10,1909.75,livré
VNT045564,2024-03-26,CLT02501,PRD0347,CH05,4,265.83,5,1010.15,livré
VNT045565,2022-11-14,CLT02338,PRD0022,CH04,2,606.35,5,1152.07,annulé
VNT045566,2023-06-09,CLT04959,PRD0334,CH04,3,58.15,15,148.28,livré
VNT045567,2022-04-25,CLT06563,PRD0250,CH03,3,115.69,15,295.01,livré
VNT045568,2022-02-10,CLT11356,PRD0201,CH04,1,2198.14,0,2198.14,livré
VNT045569,2022-08-18,CLT04841,PRD0303,CH02,1,220.68,0,220.68,livré
VNT045570,2024-04-27,CLT03965,PRD0190,CH03,7,832.1,5,5533.46,livré
VNT045571,2022-10-31,CLT09376,PRD0238,CH05,4,2784.38,0,11137.52,en_cours
VNT045572,2022-06-16,CLT09950,PRD0092,CH05,1,262.1,0,262.1,livré
VNT045573,2023-01-12,CLT04249,PRD0230,CH07,2,1485.26,5,2821.99,annulé
VNT045574,2022-09-20,CLT06170,PRD0183,CH09,2,994.73,0,1989.46,livré
VNT045575,2024-11-15,CLT08813,PRD0013,CH05,1,1290.39,0,1290.39,livré
VNT045576,2022-11-22,CLT09044,PRD0020,CH05,1,3303.08,0,3303.08,livré
VNT045577,2022-07-06,CLT08314,PRD0032,CH04,2,1627.25,0,3254.5,livré
VNT045578,2023-06-05,CLT11924,PRD0149,CH01,2,160.2,10,288.36,livré
VNT045579,2023-02-09,CLT11033,PRD0051,CH04,1,788.32,5,748.9,livré
VNT045580,2022-02-05,CLT06825,PRD0310,CH06,3,264.14,5,752.8,annulé
VNT045581,2022-08-02,CLT08492,PRD0245,CH03,4,1625.95,15,5528.23,livré
VNT045582,2023-04-27,CLT02838,PRD0272,CH03,1,206.65,0,206.65,livré
VNT045583,2022-04-16,CLT00208,PRD0314,CH01,3,63.94,10,172.64,livré
VNT045584,2023-10-04,CLT04340,PRD0208,CH06,1,2347.78,5,2230.39,livré
VNT045585,2023-04-20,CLT08237,PRD0151,CH06,1,777.21,0,777.21,livré
VNT045586,2023-03-14,CLT07546,PRD0223,CH05,1,2053.79,15,1745.72,livré
VNT045587,2024-04-08,CLT05265,PRD0324,CH05,1,248.5,0,248.5,livré
VNT045588,2022-09-05,CLT07303,PRD0247,CH07,1,127.65,10,114.89,livré
VNT045589,2024-11-28,CLT10067,PRD0057,CH04,2,746.9,0,1493.8,annulé
VNT045590,2022-03-16,CLT08250,PRD0292,CH03,6,181.26,0,1087.56,livré
VNT045591,2024-01-27,CLT08772,PRD0216,CH01,1,874.39,0,874.39,livré
VNT045592,2023-08-05,CLT09207,PRD0339,CH07,2,197.62,10,355.72,livré
VNT045593,2023-11-16,CLT06528,PRD0026,CH06,3,1191.42,0,3574.26,annulé
VNT045594,2023-07-01,CLT10013,PRD0010,CH05,2,3080.53,10,5544.95,livré
VNT045595,2022-06-15,CLT11646,PRD0093,CH07,4,330.89,0,1323.56,livré
VNT045596,2024-12-19,CLT08272,PRD0094,CH02,3,870.37,0,2611.11,livré
VNT045597,2023-01-22,CLT05255,PRD0319,CH03,1,212.99,0,212.99,en_cours
VNT045598,2024-03-14,CLT00671,PRD0077,CH04,1,824.13,5,782.92,livré
VNT045599,2024-11-20,CLT06652,PRD0341,CH05,2,93.71,5,178.05,livré
VNT045600,2023-04-05,CLT09792,PRD0052,CH06,1,257.09,10,231.38,livré
VNT045601,2022-11-03,CLT04241,PRD0353,CH02,1,434.77,0,434.77,livré
VNT045602,2024-03-14,CLT04236,PRD0390,CH02,6,70.31,0,421.86,livré
VNT045603,2023-08-12,CLT10568,PRD0017,CH05,3,3660.14,5,10431.4,livré
VNT045604,2022-01-22,CLT10965,PRD0341,CH09,3,93.71,0,281.13,livré
VNT045605,2022-01-19,CLT01388,PRD0174,CH07,2,1359.52,5,2583.09,livré
VNT045606,2023-01-22,CLT00362,PRD0216,CH02,3,874.39,0,2623.17,livré
VNT045607,2024-03-22,CLT09822,PRD0337,CH04,1,287.2,0,287.2,livré
VNT045608,2022-08-29,CLT06118,PRD0322,CH09,3,120.14,15,306.36,livré
VNT045609,2024-03-12,CLT11436,PRD0383,CH07,1,350.24,15,297.7,livré
VNT045610,2023-10-05,CLT09782,PRD0339,CH06,3,197.62,20,474.29,en_cours
VNT045611,2023-08-05,CLT10505,PRD0373,CH05,2,572.95,0,1145.9,annulé
VNT045612,2023-03-05,CLT00644,PRD0069,CH02,1,476.46,0,476.46,livré
VNT045613,2023-03-29,CLT09399,PRD0015,CH06,1,1810.3,5,1719.78,annulé
VNT045614,2023-03-14,CLT01171,PRD0205,CH05,1,981.59,0,981.59,en_cours
VNT045615,2024-02-10,CLT11472,PRD0296,CH04,5,226.06,0,1130.3,livré
VNT045616,2024-10-14,CLT06103,PRD0379,CH01,1,517.7,5,491.81,livré
VNT045617,2024-05-10,CLT04953,PRD0342,CH05,5,191.13,0,955.65,livré
VNT045618,2024-03-03,CLT02427,PRD0334,CH07,1,58.15,0,58.15,livré
VNT045619,2024-07-27,CLT00160,PRD0072,CH06,1,438.05,5,416.15,livré
VNT045620,2023-01-29,CLT01324,PRD0342,CH04,5,191.13,0,955.65,livré
VNT045621,2024-01-17,CLT08150,PRD0030,CH04,5,2042.84,0,10214.2,livré
VNT045622,2023-06-24,CLT08783,PRD0212,CH04,3,2006.49,0,6019.47,en_cours
VNT045623,2024-11-07,CLT01341,PRD0224,CH04,4,2121.95,0,8487.8,livré
VNT045624,2023-05-04,CLT07244,PRD0029,CH01,1,3660.53,0,3660.53,livré
VNT045625,2024-09-30,CLT08063,PRD0069,CH06,2,476.46,10,857.63,annulé
VNT045626,2022-03-25,CLT09884,PRD0177,CH04,3,966.28,0,2898.84,livré
VNT045627,2022-01-16,CLT08837,PRD0393,CH09,3,695.11,0,2085.33,en_cours
VNT045628,2024-11-05,CLT09381,PRD0085,CH06,1,311.83,5,296.24,livré
VNT045629,2022-10-18,CLT03402,PRD0214,CH02,4,2664.81,0,10659.24,livré
VNT045630,2022-08-21,CLT06936,PRD0367,CH08,2,372.14,0,744.28,livré
VNT045631,2024-07-12,CLT07795,PRD0343,CH07,6,226.1,10,1220.94,annulé
VNT045632,2022-07-10,CLT11983,PRD0236,CH05,1,1241.85,0,1241.85,livré
VNT045633,2023-04-11,CLT03357,PRD0016,CH06,2,3871.15,0,7742.3,livré
VNT045634,2024-07-12,CLT08755,PRD0215,CH07,2,1590.84,10,2863.51,livré
VNT045635,2024-01-18,CLT04674,PRD0346,CH02,6,282.1,0,1692.6,en_cours
VNT045636,2024-06-15,CLT04639,PRD0014,CH04,3,1827.69,0,5483.07,livré
VNT045637,2022-09-15,CLT06007,PRD0314,CH04,2,63.94,5,121.49,livré
VNT045638,2022-04-24,CLT04412,PRD0274,CH02,2,380.01,20,608.02,livré
VNT045639,2024-02-14,CLT09509,PRD0238,CH05,2,2784.38,0,5568.76,en_cours
VNT045640,2024-01-09,CLT09029,PRD0384,CH04,4,717.47,5,2726.39,livré
VNT045641,2024-03-10,CLT05280,PRD0065,CH02,2,811.87,0,1623.74,en_cours
VNT045642,2024-07-30,CLT10102,PRD0135,CH04,9,78.52,0,706.68,livré
VNT045643,2022-12-06,CLT03885,PRD0026,CH03,4,1191.42,20,3812.54,livré
VNT045644,2024-06-10,CLT01322,PRD0297,CH05,3,421.21,5,1200.45,livré
VNT045645,2023-09-16,CLT00168,PRD0190,CH03,1,832.1,0,832.1,livré
VNT045646,2022-07-16,CLT07783,PRD0110,CH03,1,35.74,10,32.17,livré
VNT045647,2023-09-16,CLT01420,PRD0058,CH07,7,571.74,15,3401.85,livré
VNT045648,2022-12-20,CLT08361,PRD0387,CH04,2,730.97,0,1461.94,livré
VNT045649,2023-07-20,CLT11959,PRD0042,CH05,3,3962.49,20,9509.98,livré
VNT045650,2022-02-08,CLT07555,PRD0184,CH07,4,377.44,0,1509.76,livré
VNT045651,2024-12-31,CLT08644,PRD0236,CH09,1,1241.85,10,1117.66,livré
VNT045652,2022-08-29,CLT11377,PRD0034,CH02,1,3776.41,10,3398.77,en_cours
VNT045653,2022-02-15,CLT05967,PRD0330,CH05,2,56.28,0,112.56,livré
VNT045654,2022-12-06,CLT08021,PRD0353,CH06,1,434.77,5,413.03,livré
VNT045655,2022-10-27,CLT02561,PRD0227,CH02,2,2584.71,5,4910.95,livré
VNT045656,2022-04-08,CLT09657,PRD0210,CH05,3,89.4,0,268.2,livré
VNT045657,2023-01-15,CLT07314,PRD0184,CH04,6,377.44,0,2264.64,livré
VNT045658,2023-03-05,CLT11863,PRD0131,CH04,1,126.93,0,126.93,livré
VNT045659,2022-06-20,CLT10748,PRD0155,CH08,1,415.1,20,332.08,en_cours
VNT045660,2023-06-14,CLT10704,PRD0031,CH01,2,3626.83,0,7253.66,livré
VNT045661,2022-12-14,CLT03804,PRD0185,CH04,2,996.43,15,1693.93,livré
VNT045662,2024-09-26,CLT04795,PRD0219,CH04,2,511.98,5,972.76,livré
VNT045663,2023-12-20,CLT06674,PRD0062,CH10,10,374.61,0,3746.1,livré
VNT045664,2024-08-29,CLT10020,PRD0339,CH04,2,197.62,5,375.48,livré
VNT045665,2022-10-11,CLT00797,PRD0088,CH06,2,144.17,0,288.34,annulé
VNT045666,2024-08-07,CLT10614,PRD0196,CH02,2,174.3,0,348.6,en_cours
VNT045667,2024-08-08,CLT04772,PRD0342,CH04,1,191.13,20,152.9,livré
VNT045668,2022-10-28,CLT02555,PRD0358,CH06,1,52.39,20,41.91,en_cours
VNT045669,2022-07-07,CLT08654,PRD0009,CH06,2,3103.71,15,5276.31,livré
VNT045670,2024-01-27,CLT05808,PRD0040,CH08,1,1112.02,5,1056.42,livré
VNT045671,2024-06-12,CLT10501,PRD0032,CH10,3,1627.25,0,4881.75,livré
VNT045672,2024-05-24,CLT00734,PRD0342,CH01,1,191.13,0,191.13,livré
VNT045673,2022-10-29,CLT06931,PRD0309,CH05,2,147.17,5,279.62,livré
VNT045674,2023-03-24,CLT05525,PRD0350,CH07,1,238.74,5,226.8,livré
VNT045675,2024-03-01,CLT00617,PRD0163,CH04,1,1037.59,0,1037.59,livré
VNT045676,2022-02-18,CLT00976,PRD0363,CH04,2,360.6,15,613.02,livré
VNT045677,2023-12-01,CLT03161,PRD0198,CH02,2,512.76,0,1025.52,livré
VNT045678,2024-08-20,CLT00210,PRD0173,CH05,1,460.96,0,460.96,en_cours
VNT045679,2022-05-17,CLT07604,PRD0246,CH03,1,2732.03,0,2732.03,livré
VNT045680,2023-09-24,CLT01281,PRD0384,CH06,4,717.47,10,2582.89,livré
VNT045681,2024-05-23,CLT10996,PRD0043,CH05,1,4042.93,0,4042.93,livré
VNT045682,2022-10-24,CLT09140,PRD0373,CH06,3,572.95,0,1718.85,livré
VNT045683,2023-04-21,CLT01133,PRD0366,CH03,1,426.69,0,426.69,livré
VNT045684,2022-03-02,CLT04248,PRD0035,CH02,5,3901.73,5,18533.22,en_cours
VNT045685,2023-11-03,CLT00455,PRD0253,CH07,4,293.58,0,1174.32,livré
VNT045686,2023-09-25,CLT01131,PRD0136,CH09,4,166.11,15,564.77,livré
VNT045687,2024-04-19,CLT06596,PRD0106,CH05,1,103.69,15,88.14,livré
VNT045688,2022-05-29,CLT04260,PRD0227,CH06,6,2584.71,15,13182.02,livré
VNT045689,2023-10-02,CLT05796,PRD0031,CH02,1,3626.83,10,3264.15,livré
VNT045690,2023-05-17,CLT04624,PRD0371,CH05,3,382.74,0,1148.22,livré
VNT045691,2024-07-26,CLT08222,PRD0069,CH07,1,476.46,0,476.46,livré
VNT045692,2023-06-12,CLT05151,PRD0089,CH01,1,762.44,0,762.44,livré
VNT045693,2023-04-26,CLT09663,PRD0343,CH06,3,226.1,5,644.38,livré
VNT045694,2023-12-19,CLT09929,PRD0217,CH05,1,774.51,0,774.51,livré
VNT045695,2024-01-20,CLT08161,PRD0386,CH04,3,102.86,5,293.15,livré
VNT045696,2024-01-21,CLT02861,PRD0259,CH01,1,403.86,0,403.86,livré
VNT045697,2024-02-18,CLT03603,PRD0145,CH01,2,13.83,0,27.66,livré
VNT045698,2024-10-25,CLT07040,PRD0030,CH03,3,2042.84,0,6128.52,livré
VNT045699,2022-02-24,CLT03664,PRD0145,CH07,3,13.83,0,41.49,en_cours
VNT045700,2024-07-18,CLT00164,PRD0181,CH05,2,1265.93,15,2152.08,livré
VNT045701,2023-03-26,CLT00682,PRD0115,CH01,4,184.11,0,736.44,livré
VNT045702,2023-10-22,CLT00481,PRD0398,CH08,1,484.27,0,484.27,livré
VNT045703,2024-12-30,CLT07195,PRD0341,CH06,3,93.71,5,267.07,livré
VNT045704,2023-08-09,CLT08877,PRD0183,CH06,4,994.73,10,3581.03,en_cours
VNT045705,2022-03-08,CLT01691,PRD0181,CH08,4,1265.93,5,4810.53,livré
VNT045706,2023-12-18,CLT08946,PRD0190,CH06,2,832.1,10,1497.78,livré
VNT045707,2022-03-27,CLT02366,PRD0159,CH02,3,776.22,0,2328.66,livré
VNT045708,2022-09-09,CLT06624,PRD0087,CH06,1,880.39,10,792.35,livré
VNT045709,2022-11-08,CLT06060,PRD0147,CH06,3,71.53,0,214.59,livré
VNT045710,2024-02-25,CLT06098,PRD0208,CH04,3,2347.78,5,6691.17,livré
VNT045711,2022-08-01,CLT06452,PRD0028,CH01,1,3187.45,0,3187.45,livré
VNT045712,2022-08-25,CLT08951,PRD0151,CH02,4,777.21,5,2953.4,livré
VNT045713,2022-05-12,CLT00539,PRD0318,CH07,10,269.14,0,2691.4,livré
VNT045714,2023-08-22,CLT01493,PRD0217,CH06,4,774.51,10,2788.24,livré
VNT045715,2024-10-03,CLT02704,PRD0168,CH03,1,586.23,5,556.92,livré
VNT045716,2022-03-14,CLT01435,PRD0120,CH03,1,72.41,5,68.79,livré
VNT045717,2024-01-06,CLT09335,PRD0082,CH09,6,650.13,0,3900.78,livré
VNT045718,2023-05-05,CLT07673,PRD0320,CH05,2,75.18,10,135.32,livré
VNT045719,2023-04-25,CLT09298,PRD0009,CH05,1,3103.71,10,2793.34,en_cours
VNT045720,2023-12-18,CLT06326,PRD0125,CH01,1,45.02,15,38.27,livré
VNT045721,2024-01-30,CLT08960,PRD0208,CH06,1,2347.78,0,2347.78,en_cours
VNT045722,2022-08-07,CLT06645,PRD0233,CH07,3,2728.39,0,8185.17,livré
VNT045723,2024-07-07,CLT05305,PRD0196,CH05,6,174.3,20,836.64,annulé
VNT045724,2024-08-27,CLT09297,PRD0255,CH05,2,212.2,0,424.4,livré
VNT045725,2023-04-24,CLT10047,PRD0328,CH02,1,75.84,0,75.84,livré
VNT045726,2023-10-07,CLT00309,PRD0250,CH05,1,115.69,0,115.69,livré
VNT045727,2024-10-08,CLT04676,PRD0321,CH01,1,276.36,0,276.36,livré
VNT045728,2024-05-18,CLT09893,PRD0389,CH03,7,412.79,5,2745.05,livré
VNT045729,2022-11-10,CLT04257,PRD0326,CH03,3,154.68,0,464.04,en_cours
VNT045730,2023-09-14,CLT04368,PRD0077,CH01,2,824.13,10,1483.43,livré
VNT045731,2022-03-05,CLT07669,PRD0335,CH06,1,205.75,15,174.89,livré
VNT045732,2023-03-23,CLT10180,PRD0296,CH04,4,226.06,0,904.24,livré
VNT045733,2024-12-21,CLT06948,PRD0205,CH02,2,981.59,10,1766.86,livré
VNT045734,2023-04-20,CLT07302,PRD0250,CH01,6,115.69,15,590.02,livré
VNT045735,2023-10-03,CLT00452,PRD0103,CH01,1,88.9,0,88.9,livré
VNT045736,2024-05-07,CLT06757,PRD0233,CH04,1,2728.39,5,2591.97,livré
VNT045737,2023-06-18,CLT04737,PRD0254,CH04,3,146.0,0,438.0,livré
VNT045738,2022-04-28,CLT09310,PRD0289,CH05,9,31.93,10,258.63,livré
VNT045739,2024-10-01,CLT08154,PRD0011,CH06,3,2607.1,5,7430.23,annulé
VNT045740,2024-07-15,CLT06129,PRD0144,CH07,2,125.61,20,200.98,livré
VNT045741,2023-02-12,CLT03565,PRD0227,CH05,1,2584.71,15,2197.0,en_cours
VNT045742,2022-12-27,CLT00709,PRD0400,CH02,3,290.67,15,741.21,livré
VNT045743,2024-04-04,CLT11074,PRD0106,CH03,1,103.69,0,103.69,livré
VNT045744,2023-05-21,CLT00815,PRD0033,CH01,7,1666.21,5,11080.3,en_cours
VNT045745,2023-05-11,CLT06429,PRD0206,CH04,5,2342.64,5,11127.54,livré
VNT045746,2022-06-23,CLT01390,PRD0230,CH02,2,1485.26,15,2524.94,livré
VNT045747,2022-05-20,CLT08744,PRD0161,CH01,3,694.98,0,2084.94,livré
VNT045748,2024-12-11,CLT00761,PRD0142,CH07,3,16.92,0,50.76,livré
VNT045749,2023-06-30,CLT00951,PRD0059,CH07,1,885.14,0,885.14,en_cours
VNT045750,2024-10-26,CLT05039,PRD0392,CH04,4,503.3,10,1811.88,livré
VNT045751,2022-03-12,CLT11983,PRD0010,CH04,4,3080.53,0,12322.12,livré
VNT045752,2023-11-12,CLT08396,PRD0024,CH04,6,831.57,0,4989.42,livré
VNT045753,2022-12-12,CLT00692,PRD0213,CH04,1,2956.7,10,2661.03,livré
VNT045754,2024-10-04,CLT11652,PRD0259,CH06,1,403.86,20,323.09,annulé
VNT045755,2023-06-18,CLT11279,PRD0201,CH04,2,2198.14,5,4176.47,livré
VNT045756,2022-04-30,CLT01916,PRD0356,CH04,1,477.93,0,477.93,livré
VNT045757,2022-03-22,CLT08559,PRD0153,CH01,4,114.66,10,412.78,livré
VNT045758,2024-03-03,CLT00006,PRD0193,CH07,2,1218.68,0,2437.36,annulé
VNT045759,2023-08-24,CLT07054,PRD0163,CH01,4,1037.59,15,3527.81,livré
VNT045760,2024-02-23,CLT08436,PRD0153,CH03,2,114.66,0,229.32,livré
VNT045761,2023-04-04,CLT05888,PRD0157,CH05,1,260.0,0,260.0,annulé
VNT045762,2023-12-26,CLT05157,PRD0154,CH08,1,256.92,5,244.07,livré
VNT045763,2024-12-11,CLT11351,PRD0124,CH05,2,121.51,0,243.02,annulé
VNT045764,2022-09-04,CLT01161,PRD0044,CH02,1,2412.84,5,2292.2,en_cours
VNT045765,2022-02-22,CLT08887,PRD0135,CH06,1,78.52,5,74.59,livré
VNT045766,2022-09-13,CLT00542,PRD0296,CH04,1,226.06,0,226.06,livré
VNT045767,2024-06-15,CLT03705,PRD0216,CH05,1,874.39,20,699.51,livré
VNT045768,2024-04-11,CLT05367,PRD0321,CH04,4,276.36,10,994.9,livré
VNT045769,2022-12-08,CLT02553,PRD0212,CH08,2,2006.49,0,4012.98,livré
VNT045770,2023-07-26,CLT00898,PRD0053,CH01,4,626.15,5,2379.37,en_cours
VNT045771,2023-12-17,CLT03591,PRD0051,CH07,1,788.32,0,788.32,livré
VNT045772,2022-01-02,CLT07321,PRD0092,CH05,1,262.1,5,249.0,livré
VNT045773,2024-11-02,CLT00498,PRD0306,CH05,1,286.71,0,286.71,livré
VNT045774,2023-07-13,CLT00065,PRD0324,CH04,1,248.5,20,198.8,livré
VNT045775,2023-02-20,CLT07067,PRD0192,CH04,2,1136.57,5,2159.48,livré
VNT045776,2024-03-12,CLT02836,PRD0055,CH02,3,720.22,0,2160.66,annulé
VNT045777,2023-12-19,CLT10180,PRD0082,CH01,1,650.13,5,617.62,livré
VNT045778,2022-06-02,CLT04665,PRD0208,CH01,10,2347.78,10,21130.02,livré
VNT045779,2024-02-23,CLT01880,PRD0187,CH05,1,1347.27,10,1212.54,livré
VNT045780,2022-12-01,CLT06583,PRD0091,CH10,2,260.51,0,521.02,livré
VNT045781,2022-08-23,CLT04128,PRD0253,CH03,10,293.58,5,2789.01,livré
VNT045782,2024-08-14,CLT08620,PRD0029,CH07,5,3660.53,15,15557.25,livré
VNT045783,2022-06-24,CLT11750,PRD0394,CH07,5,254.02,20,1016.08,livré
VNT045784,2023-12-08,CLT10552,PRD0349,CH06,4,105.97,20,339.1,livré
VNT045785,2024-11-21,CLT10880,PRD0376,CH07,3,473.94,0,1421.82,livré
VNT045786,2024-10-18,CLT05564,PRD0202,CH04,1,1021.93,0,1021.93,livré
VNT045787,2022-02-19,CLT11264,PRD0213,CH01,3,2956.7,0,8870.1,en_cours
VNT045788,2022-08-10,CLT04117,PRD0009,CH04,1,3103.71,20,2482.97,livré
VNT045789,2022-04-03,CLT11105,PRD0386,CH07,1,102.86,15,87.43,livré
VNT045790,2024-12-21,CLT10200,PRD0291,CH05,1,271.03,0,271.03,livré
VNT045791,2023-04-23,CLT00950,PRD0276,CH02,9,423.87,10,3433.35,livré
VNT045792,2022-05-20,CLT07673,PRD0197,CH06,1,491.53,0,491.53,livré
VNT045793,2022-01-09,CLT06753,PRD0330,CH06,2,56.28,0,112.56,livré
VNT045794,2023-04-28,CLT10085,PRD0252,CH02,3,139.22,0,417.66,livré
VNT045795,2024-07-12,CLT01789,PRD0099,CH07,1,389.86,0,389.86,en_cours
VNT045796,2023-11-13,CLT11308,PRD0062,CH01,1,374.61,0,374.61,livré
VNT045797,2022-05-05,CLT01767,PRD0234,CH07,1,727.65,15,618.5,livré
VNT045798,2024-01-05,CLT07316,PRD0037,CH01,1,1659.4,0,1659.4,livré
VNT045799,2023-01-26,CLT02390,PRD0316,CH05,4,208.41,5,791.96,livré
VNT045800,2024-08-27,CLT05363,PRD0098,CH05,1,669.91,15,569.42,annulé
VNT045801,2023-03-31,CLT11780,PRD0205,CH06,4,981.59,15,3337.41,livré
VNT045802,2023-07-25,CLT07202,PRD0369,CH10,2,258.67,0,517.34,livré
VNT045803,2024-04-18,CLT08693,PRD0208,CH04,1,2347.78,5,2230.39,livré
VNT045804,2023-12-05,CLT07460,PRD0176,CH04,2,1025.45,0,2050.9,livré
VNT045805,2024-06-01,CLT11595,PRD0042,CH08,1,3962.49,5,3764.37,livré
VNT045806,2022-04-08,CLT02829,PRD0352,CH05,2,644.18,0,1288.36,livré
VNT045807,2024-05-13,CLT10243,PRD0047,CH04,3,3276.89,5,9339.14,livré
VNT045808,2023-06-19,CLT02724,PRD0105,CH04,6,21.75,0,130.5,annulé
VNT045809,2023-03-29,CLT08991,PRD0358,CH03,3,52.39,0,157.17,en_cours
VNT045810,2023-04-29,CLT06081,PRD0100,CH04,5,702.56,0,3512.8,livré
VNT045811,2022-06-11,CLT08121,PRD0105,CH07,7,21.75,0,152.25,livré
VNT045812,2024-03-12,CLT05374,PRD0339,CH02,5,197.62,10,889.29,livré
VNT045813,2023-07-03,CLT11378,PRD0007,CH01,1,398.43,15,338.67,livré
VNT045814,2022-08-30,CLT06036,PRD0226,CH02,7,2867.58,10,18065.75,livré
VNT045815,2023-04-10,CLT09090,PRD0115,CH04,2,184.11,0,368.22,en_cours
VNT045816,2023-04-09,CLT00163,PRD0365,CH07,1,479.67,0,479.67,en_cours
VNT045817,2023-09-06,CLT00883,PRD0380,CH06,4,357.33,10,1286.39,livré
VNT045818,2022-04-28,CLT07659,PRD0206,CH01,2,2342.64,10,4216.75,livré
VNT045819,2022-02-14,CLT04633,PRD0133,CH04,3,117.33,0,351.99,livré
VNT045820,2022-03-03,CLT06693,PRD0069,CH07,1,476.46,0,476.46,livré
VNT045821,2024-03-19,CLT04750,PRD0255,CH07,1,212.2,0,212.2,livré
VNT045822,2022-09-10,CLT09107,PRD0035,CH06,1,3901.73,0,3901.73,livré
VNT045823,2022-07-28,CLT06867,PRD0036,CH06,4,1104.34,0,4417.36,livré
VNT045824,2023-10-04,CLT00643,PRD0031,CH04,1,3626.83,15,3082.81,livré
VNT045825,2023-09-14,CLT00793,PRD0069,CH04,1,476.46,0,476.46,livré
VNT045826,2022-04-30,CLT02975,PRD0044,CH03,2,2412.84,0,4825.68,en_cours
VNT045827,2024-12-21,CLT08264,PRD0153,CH06,1,114.66,0,114.66,livré
VNT045828,2024-01-02,CLT04712,PRD0062,CH09,2,374.61,10,674.3,livré
VNT045829,2024-10-11,CLT05476,PRD0022,CH05,1,606.35,10,545.72,livré
VNT045830,2024-04-20,CLT00922,PRD0113,CH01,4,119.01,15,404.63,livré
VNT045831,2022-03-08,CLT11861,PRD0141,CH01,2,185.82,0,371.64,livré
VNT045832,2023-03-08,CLT03204,PRD0060,CH02,4,397.17,20,1270.94,livré
VNT045833,2022-05-12,CLT11134,PRD0195,CH05,5,705.86,0,3529.3,livré
VNT045834,2022-04-19,CLT05716,PRD0183,CH06,3,994.73,10,2685.77,livré
VNT045835,2022-12-17,CLT02673,PRD0128,CH07,2,144.18,5,273.94,livré
VNT045836,2022-04-15,CLT05508,PRD0333,CH04,6,128.39,0,770.34,livré
VNT045837,2024-11-16,CLT08824,PRD0087,CH04,4,880.39,0,3521.56,livré
VNT045838,2024-09-25,CLT03272,PRD0207,CH05,1,1052.02,0,1052.02,en_cours
VNT045839,2023-01-30,CLT02703,PRD0375,CH05,1,258.26,15,219.52,livré
VNT045840,2023-09-01,CLT03215,PRD0009,CH01,1,3103.71,0,3103.71,livré
VNT045841,2022-05-14,CLT00251,PRD0282,CH01,8,94.89,0,759.12,livré
