id_retour,id_vente,id_client,id_produit,date_retour,motif,quantite_retournee,montant_rembourse,statut_retour
RET03436,VNT012945,CLT10495,PRD0291,2023-09-07,Arrivé endommagé,2,674.22,refusé
RET03437,VNT044154,CLT08841,PRD0188,2023-11-27,Produit défectueux,1,160.68,en_traitement
RET03438,VNT006121,CLT09533,PRD0193,2023-07-28,Produit défectueux,2,2006.74,refusé
RET03439,VNT005492,CLT05347,PRD0276,2024-10-23,Arrivé endommagé,1,1026.74,remboursé
RET03440,VNT037585,CLT08011,PRD0009,2024-12-05,Ne correspond pas à la description,5,11572.24,remboursé
RET03441,VNT054991,CLT07884,PRD0388,2023-05-15,Changement d'avis,1,378.54,remboursé
RET03442,VNT027738,CLT04198,PRD0331,2022-08-02,Produit défectueux,1,85.36,en_traitement
RET03443,VNT043999,CLT01308,PRD0259,2023-09-24,Produit défectueux,1,329.44,remboursé
RET03444,VNT018631,CLT07747,PRD0036,2024-10-19,Produit défectueux,3,2450.69,remboursé
RET03445,VNT025340,CLT07368,PRD0355,2023-06-20,Arrivé endommagé,1,384.1,remboursé
RET03446,VNT054818,CLT07692,PRD0168,2022-12-08,Produit défectueux,1,394.49,remboursé
RET03447,VNT016644,CLT08215,PRD0389,2024-12-22,Produit défectueux,5,2780.1,en_traitement
RET03448,VNT006673,CLT08845,PRD0211,2023-09-07,Arrivé endommagé,1,1482.19,remboursé
RET03449,VNT053287,CLT03337,PRD0313,2025-01-04,Ne correspond pas à la description,1,144.29,remboursé
RET03450,VNT016330,CLT01008,PRD0351,2024-11-01,Produit défectueux,4,234.52,remboursé
RET03451,VNT054879,CLT00022,PRD0080,2024-02-10,Ne correspond pas à la description,1,380.77,remboursé
RET03452,VNT050486,CLT01808,PRD0227,2024-04-08,Doublon de commande,5,9268.44,remboursé
RET03453,VNT006350,CLT02294,PRD0052,2023-01-06,Arrivé endommagé,1,375.78,remboursé
RET03454,VNT025188,CLT00260,PRD0243,2023-09-17,Ne correspond pas à la description,4,14003.5,remboursé
RET03455,VNT045490,CLT03270,PRD0337,2022-02-01,Ne correspond pas à la description,2,804.26,en_traitement
RET03456,VNT023502,CLT06485,PRD0218,2024-06-14,Changement d'avis,1,267.4,remboursé
RET03457,VNT027115,CLT06890,PRD0294,2024-08-26,Arrivé endommagé,1,82.63,remboursé
RET03458,VNT018670,CLT00712,PRD0198,2024-05-30,Produit défectueux,4,1550.01,remboursé
RET03459,VNT024691,CLT04918,PRD0105,2025-01-20,Produit défectueux,4,58.24,remboursé
RET03460,VNT033606,CLT10369,PRD0045,2024-08-02,Mauvaise taille,1,746.01,refusé
RET03461,VNT041525,CLT06724,PRD0237,2024-03-29,Délai de livraison dépassé,4,5997.61,remboursé
RET03462,VNT008394,CLT08545,PRD0222,2022-11-24,Ne correspond pas à la description,2,6638.37,remboursé
RET03463,VNT009431,CLT09007,PRD0218,2022-02-04,Produit défectueux,2,490.57,en_traitement
RET03464,VNT021674,CLT11533,PRD0382,2022-08-27,Produit défectueux,2,756.77,remboursé
RET03465,VNT028782,CLT07546,PRD0388,2023-05-21,Ne correspond pas à la description,3,2118.88,remboursé
RET03466,VNT002050,CLT01651,PRD0062,2023-11-11,Produit défectueux,2,682.52,remboursé
RET03467,VNT053663,CLT10776,PRD0283,2022-07-17,Changement d'avis,1,509.82,remboursé
RET03468,VNT005717,CLT09354,PRD0011,2023-06-09,Ne correspond pas à la description,1,2184.96,en_traitement
RET03469,VNT051012,CLT02272,PRD0300,2023-03-25,Produit défectueux,1,187.77,remboursé
RET03470,VNT013123,CLT06194,PRD0231,2024-05-18,Produit défectueux,1,465.32,remboursé
RET03471,VNT027052,CLT09271,PRD0220,2022-02-22,Mauvaise taille,1,2481.62,remboursé
RET03472,VNT009370,CLT06422,PRD0360,2024-03-16,Mauvaise taille,1,2046.44,remboursé
RET03473,VNT014428,CLT08391,PRD0154,2022-06-15,Arrivé endommagé,2,723.34,en_traitement
RET03474,VNT043862,CLT07509,PRD0129,2022-08-24,Mauvaise taille,4,231.76,refusé
RET03475,VNT051174,CLT05821,PRD0171,2023-12-20,Mauvaise taille,1,904.54,remboursé
RET03476,VNT017719,CLT02427,PRD0340,2023-12-15,Changement d'avis,1,225.84,remboursé
RET03477,VNT041370,CLT10498,PRD0229,2024-02-10,Mauvaise taille,1,1879.47,remboursé
RET03478,VNT031211,CLT08964,PRD0010,2022-09-29,Ne correspond pas à la description,1,2327.15,en_traitement
RET03479,VNT049068,CLT01587,PRD0225,2022-02-02,Mauvaise taille,3,10306.95,remboursé
RET03480,VNT035669,CLT01150,PRD0055,2024-03-20,Changement d'avis,2,1124.84,remboursé
RET03481,VNT008385,CLT10998,PRD0282,2024-04-07,Produit défectueux,1,70.88,en_traitement
RET03482,VNT014502,CLT08384,PRD0303,2023-04-15,Arrivé endommagé,1,562.98,remboursé
RET03483,VNT029094,CLT01167,PRD0318,2022-08-14,Produit défectueux,5,1855.57,en_traitement
RET03484,VNT029366,CLT01691,PRD0005,2023-12-23,Arrivé endommagé,3,3494.25,en_traitement
RET03485,VNT047825,CLT11391,PRD0246,2023-04-27,Ne correspond pas à la description,1,2425.34,refusé
RET03486,VNT009689,CLT02197,PRD0118,2024-12-09,Produit défectueux,2,366.69,remboursé
RET03487,VNT038802,CLT04889,PRD0150,2024-04-24,Délai de livraison dépassé,1,93.6,remboursé
RET03488,VNT044005,CLT10238,PRD0232,2024-04-12,Délai de livraison dépassé,1,2360.85,remboursé
RET03489,VNT008733,CLT04946,PRD0220,2022-07-23,Ne correspond pas à la description,3,6804.08,remboursé
RET03490,VNT040455,CLT03123,PRD0382,2024-11-27,Produit défectueux,1,1576.85,remboursé
RET03491,VNT015805,CLT06990,PRD0164,2023-02-22,Arrivé endommagé,1,1179.21,en_traitement
RET03492,VNT029008,CLT02282,PRD0377,2022-12-10,Mauvaise taille,1,1027.1,refusé
RET03493,VNT022067,CLT02390,PRD0255,2024-01-27,Doublon de commande,1,375.38,refusé
RET03494,VNT012970,CLT07587,PRD0366,2023-12-11,Délai de livraison dépassé,3,1140.51,remboursé
RET03495,VNT033163,CLT01933,PRD0254,2022-09-18,Ne correspond pas à la description,1,114.51,refusé
RET03496,VNT034408,CLT11692,PRD0346,2024-10-28,Qualité insuffisante,2,799.2,en_traitement
RET03497,VNT017631,CLT06432,PRD0118,2024-02-25,Ne correspond pas à la description,3,401.98,en_traitement
RET03498,VNT002823,CLT11426,PRD0056,2022-03-06,Ne correspond pas à la description,2,219.46,remboursé
RET03499,VNT029624,CLT04853,PRD0030,2024-08-09,Mauvaise taille,2,2878.25,remboursé
RET03500,VNT013685,CLT06570,PRD0280,2022-05-20,Arrivé endommagé,2,386.21,remboursé
RET03501,VNT050372,CLT00190,PRD0015,2023-11-09,Arrivé endommagé,2,3562.38,en_traitement
RET03502,VNT044971,CLT05852,PRD0032,2022-09-23,Délai de livraison dépassé,1,1102.92,remboursé
RET03503,VNT040899,CLT02720,PRD0331,2022-01-10,Ne correspond pas à la description,3,255.98,remboursé
RET03504,VNT025051,CLT07561,PRD0130,2023-01-11,Changement d'avis,1,73.03,en_traitement
RET03505,VNT030745,CLT07212,PRD0087,2023-03-27,Ne correspond pas à la description,2,2367.21,remboursé
RET03506,VNT022031,CLT11481,PRD0179,2024-06-23,Mauvaise taille,1,102.39,remboursé
RET03507,VNT048433,CLT05954,PRD0296,2022-03-31,Délai de livraison dépassé,1,179.8,remboursé
RET03508,VNT028127,CLT09246,PRD0318,2024-03-11,Produit défectueux,1,477.14,remboursé
RET03509,VNT041749,CLT04395,PRD0239,2025-01-17,Produit défectueux,2,3272.27,remboursé
RET03510,VNT028423,CLT04215,PRD0047,2024-01-23,Changement d'avis,1,6393.34,en_traitement
RET03511,VNT051608,CLT02914,PRD0330,2024-11-14,Produit défectueux,3,153.64,refusé
RET03512,VNT044574,CLT00865,PRD0028,2023-11-23,Délai de livraison dépassé,1,12461.37,remboursé
RET03513,VNT034403,CLT09875,PRD0138,2023-02-09,Qualité insuffisante,5,1146.7,remboursé
RET03514,VNT045074,CLT11732,PRD0013,2024-01-06,Ne correspond pas à la description,3,2870.35,en_traitement
RET03515,VNT052768,CLT06216,PRD0333,2022-03-19,Doublon de commande,1,377.09,remboursé
RET03516,VNT036884,CLT02914,PRD0189,2023-11-20,Produit défectueux,1,259.38,remboursé
RET03517,VNT053483,CLT08756,PRD0302,2024-10-26,Ne correspond pas à la description,1,304.55,remboursé
RET03518,VNT037237,CLT00738,PRD0268,2024-11-16,Mauvaise taille,1,319.24,remboursé
RET03519,VNT017801,CLT00855,PRD0015,2022-12-26,Produit défectueux,3,6848.19,remboursé
RET03520,VNT021167,CLT07593,PRD0327,2022-07-18,Produit défectueux,1,831.53,remboursé
RET03521,VNT048892,CLT01596,PRD0147,2023-03-14,Arrivé endommagé,5,592.16,remboursé
RET03522,VNT009448,CLT07446,PRD0223,2023-05-12,Ne correspond pas à la description,1,5493.41,remboursé
RET03523,VNT020517,CLT09118,PRD0055,2024-01-11,Arrivé endommagé,4,3428.32,en_traitement
RET03524,VNT048629,CLT03895,PRD0344,2024-10-19,Ne correspond pas à la description,1,229.68,remboursé
RET03525,VNT013911,CLT10951,PRD0261,2022-05-01,Ne correspond pas à la description,2,507.48,remboursé
RET03526,VNT052329,CLT11904,PRD0187,2022-08-19,Ne correspond pas à la description,2,1889.57,remboursé
RET03527,VNT051921,CLT00144,PRD0293,2023-01-20,Produit défectueux,1,444.56,remboursé
RET03528,VNT015970,CLT11442,PRD0188,2023-07-05,Ne correspond pas à la description,1,72.25,refusé
RET03529,VNT038392,CLT01025,PRD0077,2024-05-25,Produit défectueux,1,1890.25,remboursé
RET03530,VNT035565,CLT03233,PRD0206,2022-07-30,Doublon de commande,2,3282.61,refusé
RET03531,VNT018373,CLT03154,PRD0314,2024-06-22,Doublon de commande,1,97.15,remboursé
RET03532,VNT010380,CLT07337,PRD0215,2023-06-29,Doublon de commande,2,2482.39,remboursé
RET03533,VNT028956,CLT02545,PRD0239,2024-11-15,Ne correspond pas à la description,2,19137.59,remboursé
RET03534,VNT040245,CLT07086,PRD0213,2023-02-11,Délai de livraison dépassé,1,15116.59,refusé
RET03535,VNT046525,CLT08186,PRD0014,2024-02-13,Produit défectueux,2,3191.21,remboursé
RET03536,VNT001467,CLT05588,PRD0342,2022-02-13,Produit défectueux,1,173.1,remboursé
RET03537,VNT009164,CLT11818,PRD0154,2024-07-19,Délai de livraison dépassé,2,910.27,remboursé
RET03538,VNT042712,CLT00188,PRD0048,2023-10-25,Doublon de commande,5,8603.38,refusé
RET03539,VNT051823,CLT06714,PRD0392,2023-06-07,Mauvaise taille,2,1005.97,refusé
RET03540,VNT004294,CLT00631,PRD0398,2023-04-25,Produit défectueux,1,393.54,remboursé
RET03541,VNT025875,CLT06495,PRD0386,2024-11-07,Arrivé endommagé,1,76.0,remboursé
RET03542,VNT014292,CLT05403,PRD0163,2022-10-24,Changement d'avis,1,1621.87,remboursé
RET03543,VNT014374,CLT02861,PRD0360,2023-12-02,Produit défectueux,1,1136.86,refusé
RET03544,VNT045836,CLT05508,PRD0333,2022-04-21,Ne correspond pas à la description,5,761.69,remboursé
RET03545,VNT035841,CLT09286,PRD0337,2024-04-15,Changement d'avis,1,213.66,remboursé
RET03546,VNT043383,CLT07313,PRD0214,2024-06-07,Ne correspond pas à la description,2,6030.61,remboursé
RET03547,VNT044973,CLT00610,PRD0032,2022-10-10,Produit défectueux,1,2889.13,remboursé
RET03548,VNT016384,CLT04201,PRD0358,2024-07-06,Doublon de commande,1,185.11,remboursé
RET03549,VNT053946,CLT05453,PRD0156,2023-01-15,Produit défectueux,3,1908.19,remboursé
RET03550,VNT026155,CLT07075,PRD0215,2023-02-02,Arrivé endommagé,1,2464.54,en_traitement
RET03551,VNT041776,CLT00188,PRD0182,2023-11-22,Qualité insuffisante,4,6258.25,remboursé
RET03552,VNT027093,CLT10216,PRD0378,2023-07-20,Ne correspond pas à la description,1,1226.39,remboursé
RET03553,VNT045513,CLT08772,PRD0126,2023-04-19,Produit défectueux,1,149.19,remboursé
RET03554,VNT007033,CLT10992,PRD0319,2022-01-18,Délai de livraison dépassé,2,407.59,remboursé
RET03555,VNT039410,CLT09069,PRD0346,2023-01-03,Mauvaise taille,1,713.33,refusé
RET03556,VNT001747,CLT01540,PRD0057,2022-08-28,Mauvaise taille,4,3112.91,remboursé
RET03557,VNT049255,CLT07042,PRD0260,2022-04-25,Arrivé endommagé,1,143.78,en_traitement
RET03558,VNT027058,CLT01415,PRD0083,2022-07-04,Doublon de commande,4,2292.45,remboursé
RET03559,VNT030590,CLT03209,PRD0173,2024-05-25,Changement d'avis,1,343.6,remboursé
RET03560,VNT014954,CLT08213,PRD0203,2024-12-08,Mauvaise taille,1,5516.6,remboursé
RET03561,VNT042320,CLT10030,PRD0251,2024-07-05,Arrivé endommagé,1,123.92,remboursé
RET03562,VNT027469,CLT06631,PRD0002,2024-03-23,Ne correspond pas à la description,2,6839.11,refusé
RET03563,VNT032968,CLT05635,PRD0104,2023-01-28,Arrivé endommagé,1,91.56,remboursé
RET03564,VNT027619,CLT07455,PRD0027,2024-12-12,Arrivé endommagé,1,3331.15,en_traitement
RET03565,VNT008802,CLT03541,PRD0330,2022-08-01,Produit défectueux,1,46.06,remboursé
RET03566,VNT041302,CLT11568,PRD0377,2023-06-21,Mauvaise taille,2,510.72,remboursé
RET03567,VNT006979,CLT09607,PRD0375,2022-03-12,Ne correspond pas à la description,1,150.99,remboursé
RET03568,VNT052979,CLT05064,PRD0195,2023-05-06,Arrivé endommagé,1,498.33,remboursé
RET03569,VNT017979,CLT01568,PRD0389,2022-08-07,Doublon de commande,8,2791.46,remboursé
RET03570,VNT040694,CLT09515,PRD0053,2022-06-21,Ne correspond pas à la description,1,1086.06,remboursé
RET03571,VNT054572,CLT11999,PRD0014,2022-03-28,Arrivé endommagé,2,3055.33,remboursé
RET03572,VNT022257,CLT11950,PRD0137,2023-06-09,Changement d'avis,1,30.44,remboursé
RET03573,VNT021200,CLT09818,PRD0013,2022-06-05,Arrivé endommagé,1,1011.66,remboursé
RET03574,VNT038748,CLT04176,PRD0051,2022-04-07,Arrivé endommagé,2,2103.91,remboursé
RET03575,VNT008502,CLT11849,PRD0007,2022-11-14,Doublon de commande,1,384.46,remboursé
RET03576,VNT004687,CLT09825,PRD0279,2022-09-17,Arrivé endommagé,2,188.34,en_traitement
RET03577,VNT041713,CLT04318,PRD0182,2024-06-23,Arrivé endommagé,3,5131.94,remboursé
RET03578,VNT024993,CLT00111,PRD0109,2024-12-03,Ne correspond pas à la description,1,99.08,remboursé
RET03579,VNT013848,CLT10832,PRD0102,2022-07-05,Changement d'avis,1,117.43,en_traitement
RET03580,VNT022315,CLT08959,PRD0054,2024-02-05,Qualité insuffisante,1,439.1,remboursé
RET03581,VNT042436,CLT10747,PRD0054,2022-05-03,Arrivé endommagé,1,615.22,remboursé
RET03582,VNT024288,CLT06979,PRD0222,2024-12-24,Mauvaise taille,1,5165.17,remboursé
RET03583,VNT040441,CLT07173,PRD0308,2022-08-17,Produit défectueux,1,215.2,remboursé
RET03584,VNT008243,CLT08003,PRD0167,2023-12-10,Produit défectueux,1,1311.96,remboursé
RET03585,VNT007684,CLT00474,PRD0395,2024-06-04,Produit défectueux,1,437.16,remboursé
RET03586,VNT051037,CLT03046,PRD0309,2024-01-05,Produit défectueux,2,493.64,remboursé
RET03587,VNT025905,CLT11062,PRD0202,2024-07-21,Doublon de commande,1,779.31,remboursé
RET03588,VNT054356,CLT05552,PRD0029,2023-08-10,Changement d'avis,1,5017.29,remboursé
RET03589,VNT047450,CLT04568,PRD0362,2022-07-04,Changement d'avis,1,123.88,remboursé
RET03590,VNT021706,CLT06995,PRD0006,2022-02-15,Doublon de commande,1,367.75,remboursé
RET03591,VNT041504,CLT11339,PRD0013,2023-01-25,Changement d'avis,2,3685.07,remboursé
RET03592,VNT052492,CLT09289,PRD0240,2023-09-20,Ne correspond pas à la description,1,1436.02,remboursé
RET03593,VNT043883,CLT04487,PRD0100,2024-07-23,Mauvaise taille,2,1156.33,remboursé
RET03594,VNT040461,CLT11527,PRD0055,2023-01-03,Arrivé endommagé,2,1628.46,remboursé
RET03595,VNT054812,CLT02874,PRD0120,2024-02-20,Mauvaise taille,1,65.74,remboursé
RET03596,VNT006532,CLT09184,PRD0205,2023-08-08,Qualité insuffisante,1,1487.26,en_traitement
RET03597,VNT026549,CLT05226,PRD0146,2022-08-16,Produit défectueux,3,154.33,remboursé
RET03598,VNT026478,CLT09685,PRD0061,2022-11-05,Délai de livraison dépassé,1,546.04,remboursé
RET03599,VNT036480,CLT01210,PRD0397,2023-11-12,Arrivé endommagé,4,3465.83,remboursé
RET03600,VNT041862,CLT06458,PRD0224,2024-04-19,Ne correspond pas à la description,3,4724.55,remboursé
RET03601,VNT020292,CLT00316,PRD0389,2024-04-17,Mauvaise taille,1,349.5,remboursé
RET03602,VNT016624,CLT00893,PRD0104,2024-02-27,Doublon de commande,2,458.34,remboursé
RET03603,VNT029744,CLT09152,PRD0392,2023-05-14,Produit défectueux,4,1894.37,remboursé
RET03604,VNT018494,CLT00728,PRD0319,2022-06-11,Mauvaise taille,1,161.25,remboursé
RET03605,VNT016190,CLT07531,PRD0382,2024-07-01,Mauvaise taille,1,872.67,en_traitement
RET03606,VNT020451,CLT06004,PRD0350,2023-01-04,Arrivé endommagé,3,896.06,remboursé
RET03607,VNT000614,CLT09418,PRD0070,2023-03-26,Délai de livraison dépassé,2,1678.68,remboursé
RET03608,VNT040485,CLT05631,PRD0146,2022-12-26,Changement d'avis,3,173.59,remboursé
RET03609,VNT039055,CLT09253,PRD0251,2024-09-13,Produit défectueux,2,399.32,remboursé
RET03610,VNT042642,CLT00498,PRD0053,2024-08-31,Produit défectueux,2,1023.37,remboursé
RET03611,VNT018840,CLT08920,PRD0271,2025-01-13,Ne correspond pas à la description,1,408.98,remboursé
RET03612,VNT053434,CLT08776,PRD0280,2025-01-12,Ne correspond pas à la description,3,359.59,en_traitement
RET03613,VNT025590,CLT03256,PRD0208,2023-03-23,Changement d'avis,4,13480.64,remboursé
RET03614,VNT028566,CLT00658,PRD0301,2023-04-15,Mauvaise taille,1,157.93,en_traitement
RET03615,VNT050221,CLT00039,PRD0025,2024-03-21,Qualité insuffisante,2,9120.54,remboursé
RET03616,VNT053265,CLT08624,PRD0278,2022-04-06,Arrivé endommagé,1,183.77,en_traitement
RET03617,VNT053505,CLT02165,PRD0035,2022-03-30,Produit défectueux,2,5318.83,remboursé
RET03618,VNT019572,CLT02503,PRD0127,2022-02-01,Changement d'avis,6,1667.71,remboursé
RET03619,VNT044607,CLT09471,PRD0350,2022-05-15,Arrivé endommagé,2,1070.33,remboursé
RET03620,VNT013912,CLT08300,PRD0358,2025-01-03,Arrivé endommagé,1,79.45,remboursé
RET03621,VNT007885,CLT11034,PRD0153,2024-06-30,Arrivé endommagé,2,150.07,en_traitement
RET03622,VNT028485,CLT04681,PRD0274,2024-04-08,Produit défectueux,5,3300.68,remboursé
RET03623,VNT029523,CLT07826,PRD0025,2024-12-22,Ne correspond pas à la description,1,3016.18,remboursé
RET03624,VNT016246,CLT09826,PRD0146,2022-03-19,Doublon de commande,6,380.06,remboursé
RET03625,VNT042150,CLT07177,PRD0111,2024-04-18,Doublon de commande,1,196.35,remboursé
RET03626,VNT035059,CLT07174,PRD0232,2022-03-19,Arrivé endommagé,1,2062.75,remboursé
RET03627,VNT007854,CLT08395,PRD0292,2022-03-30,Arrivé endommagé,1,155.71,remboursé
RET03628,VNT040619,CLT08013,PRD0280,2022-08-08,Produit défectueux,1,194.57,en_traitement
RET03629,VNT040728,CLT04222,PRD0388,2024-10-06,Arrivé endommagé,2,705.97,remboursé
RET03630,VNT035832,CLT03370,PRD0334,2023-02-20,Arrivé endommagé,1,42.17,remboursé
RET03631,VNT051702,CLT11589,PRD0130,2024-10-10,Arrivé endommagé,3,239.56,remboursé
RET03632,VNT005768,CLT05430,PRD0274,2024-02-04,Mauvaise taille,4,1168.15,remboursé
RET03633,VNT051340,CLT00874,PRD0159,2024-11-12,Produit défectueux,1,553.08,remboursé
RET03634,VNT053543,CLT01734,PRD0203,2022-07-18,Mauvaise taille,1,1747.44,remboursé
RET03635,VNT043544,CLT09183,PRD0394,2024-10-14,Arrivé endommagé,1,180.79,en_traitement
RET03636,VNT030789,CLT05105,PRD0033,2024-05-30,Arrivé endommagé,1,2347.53,remboursé
RET03637,VNT017452,CLT11357,PRD0325,2024-04-26,Doublon de commande,3,630.42,remboursé
RET03638,VNT007566,CLT03648,PRD0325,2022-04-07,Délai de livraison dépassé,1,174.62,refusé
RET03639,VNT022081,CLT03630,PRD0181,2022-02-19,Ne correspond pas à la description,1,1807.82,remboursé
RET03640,VNT034195,CLT01964,PRD0160,2024-11-30,Qualité insuffisante,1,1014.04,remboursé
RET03641,VNT019362,CLT11978,PRD0376,2024-08-02,Mauvaise taille,2,1127.58,remboursé
RET03642,VNT021517,CLT07850,PRD0198,2022-06-11,Qualité insuffisante,5,2270.64,remboursé
RET03643,VNT028581,CLT04344,PRD0144,2024-01-17,Produit défectueux,1,123.59,remboursé
RET03644,VNT037353,CLT00869,PRD0364,2024-01-13,Arrivé endommagé,1,375.94,en_traitement
RET03645,VNT016097,CLT06312,PRD0036,2022-01-31,Mauvaise taille,3,2730.0,en_traitement
RET03646,VNT038690,CLT06641,PRD0065,2025-01-14,Produit défectueux,1,705.68,remboursé
RET03647,VNT027416,CLT10973,PRD0370,2022-02-11,Ne correspond pas à la description,1,267.44,en_traitement
RET03648,VNT032338,CLT01297,PRD0240,2022-04-17,Ne correspond pas à la description,1,1189.86,remboursé
RET03649,VNT028752,CLT00094,PRD0192,2022-08-09,Ne correspond pas à la description,1,745.27,remboursé
RET03650,VNT006939,CLT04299,PRD0213,2022-08-14,Arrivé endommagé,1,4495.94,remboursé
RET03651,VNT001923,CLT00622,PRD0154,2022-11-16,Mauvaise taille,1,184.55,remboursé
RET03652,VNT001411,CLT00462,PRD0150,2023-11-11,Doublon de commande,1,106.26,remboursé
RET03653,VNT043806,CLT11987,PRD0359,2024-06-06,Produit défectueux,1,544.49,en_traitement
RET03654,VNT045025,CLT09239,PRD0081,2023-09-16,Produit défectueux,1,568.56,remboursé
RET03655,VNT034378,CLT01863,PRD0057,2023-08-14,Produit défectueux,1,577.62,remboursé
RET03656,VNT032032,CLT09391,PRD0232,2022-11-20,Arrivé endommagé,4,8024.23,en_traitement
RET03657,VNT019482,CLT05894,PRD0379,2024-10-13,Produit défectueux,1,1379.32,refusé
RET03658,VNT040129,CLT04249,PRD0329,2022-03-30,Ne correspond pas à la description,1,851.04,remboursé
RET03659,VNT028750,CLT08310,PRD0156,2024-07-03,Ne correspond pas à la description,1,612.27,remboursé
RET03660,VNT014549,CLT10897,PRD0123,2024-05-18,Mauvaise taille,1,86.49,refusé
RET03661,VNT043721,CLT07107,PRD0207,2024-03-23,Changement d'avis,1,3920.75,en_traitement
RET03662,VNT048452,CLT03419,PRD0385,2022-03-17,Arrivé endommagé,1,755.14,remboursé
